Video URL,Title,Description,Channel Title,Keyword Tags,YouTube Video Category,Topic Details,Video Published at,Video Duration,View Count,Comment Count,Captions Available,Location of Recording
https://www.youtube.com/watch?v=ztvxqgI8Ui4,Manike song cover ft. Sayali Sonule | #shorts | Squarecut Music,"Subscribe to our channel for more entertaining Songs and wiki about Music.

Follow us on Instagram - https://www.instagram.com/squarecutmusic/",SquareCut Music,"['squarecut', 'squarecut music', 'square cut music', 'square cut', 'squarecut shorts', 'squarecut music shorts', 'music shorts', 'bollywood songs', 'latest bollywood songs', 'shorts', 'bollywood', 'youtube shorts', 'shorts songs', 'popular songs', 'trending songs on youtube shorts', 'music', 'shorts ke liye copyright free music', 'yt shorts', 'manike mage hithe', 'manike', 'manike mage hithe cover', 'manike cover', 'manike mage hithe hindi', 'manike thank god', 'manike song', 'manike mage hite', 'manike mage', 'manike cover song']",10,,2022-11-23T04:00:15Z,PT23S,62420049,8506,false,
https://www.youtube.com/watch?v=1zw78QYw_Lw,"APT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #rosé","APT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #roséAPT -ROSÉ & Bruno Mars || Cover by,Sandaru,Aish, Subin,kim jung,aksh | #shorts #APT #rosé",Adnan,[],24,,2024-11-11T21:43:11Z,PT41S,16682937,5611,false,
https://www.youtube.com/watch?v=tYBYlPmlnPw,CINTA UNTUKMU SAYANG - DIANDRA AYU FT IRWAN KRISDIYANTO - SIMPATIK MUSIC,"Subscribe channel kami : https://youtube.com/@simpatikmusic
Contact Person : 082133309999/083848926345

LIRIK CINTA UNTUKMU SAYANG:
Ku tahan cinta yang datang
Untukmu sayang
Ku jaga hati ini
Untukmu kasih

Biarpun jarak membatasi
Takkan mampu merubah diri
Percaya ku takkan kecewa
Kerana cinta kita indah

Bertaruh nyawa ku mau
Hanya untukmu
Lelah dalam menunggu
Aku tiada ragu

Setiap detik selalu ku memikirkanmu
Aku melangkah kau pun selalu ada
Terkadang rindu sampai buatku rapuh
Ingin selalu disampingmu

Akan ku nanti meski lama kau disana
Kesabaranku tak ada batasnya
Jika tlah tiba saat kita bersama
Bawalah aku kemana kau melangkah

Bertaruh nyawa ku mau
Hanya untukmu
Lelah dalam menunggu
Aku tiada ragu

Setiap detik selalu ku memikirkanmu
Aku melangkah kau pun selalu ada
Terkadang rindu sampai buatku rapuh
Ingin selalu disampingmu

Akan ku nanti meski lama kau disana
Kesabaranku tak ada batasnya
Jika tlah tiba saat kita bersama
Bawalah aku kemana kau melangkah

Musisi : 
Kendang: Guk Matt Simpatik
Bass: Kaji Oga Simpatik
Lead Guitar: Sodik Simpatik
Guitar Rytem: Roy Simpatik
Lead Keyboard: Aviv Simpatik
Keyboard II: Fajar Simpatik
Tamborin: Deby Simpatik
Suling: Kabul Simpatik

Video By : LM Multimedia Pro
Support Audio By : KLK Musik
Sopport Lighting By : Nekads Lighting
Support T-Shirt By : Smoothriz Apparel
Songwritter: Wanda Mahardika

Terimakasih Sudah Menonton Video Dari Kami Jangan Lupa Like,Share,Comment & Subcribe Chanel Youtube Simpatik Music

#simpatikmusic 
#dangdutkoplo 
#cintauntukmusayang",SIMPATIK MUSIC OFFICIAL,"['duet irwan', 'irwan sumenep', 'irwan laila ayu simpatik', 'simpatik full album', 'lagu duet terbaru', 'duet simpatik', 'diandra ayu simpatik', ""irwan d'academy"", 'koplo terbaru 2024', 'cinta untukmu sayang viral tiktok']",10,,2024-12-20T08:15:03Z,PT6M,45717,442,false,
https://www.youtube.com/watch?v=DXa27KIhEVw,Yo Maps - My Hero (Official Music Video),"Yo Maps presents the official music video to My Hero.

Available to Stream / Download:http://africori.to/myhero_yomaps.oyd

© 2024 Olios Records

Distribution by Africori: http://www.africori.com

#YoMaps #MyHero",Yo Maps Yo,"['Pop', 'R&B', 'Afropop', 'african music', 'afrobeats', 'world music', 'world dance music', 'dancehall', 'afrobeat', 'official audio', 'reggae', 'highlife', 'Afro Soul', 'Contemporary Music']",10,,2024-12-20T05:00:07Z,PT7M7S,657828,4983,false,
https://www.youtube.com/watch?v=OZZqtWxSxLc,Dive!!,"Provided to YouTube by A-One

Dive!! · A-One

Dive!!

℗ 2024 A-One

Released on: 2024-12-21

Lyricist: Mii
Composer: ELEMENTAS
Producer: ELEMENTAS

Auto-generated by YouTube.",A-One - Topic,"['A-One', 'エーワン', 'Dive!!']",10,,2024-12-20T10:03:29Z,PT4M36S,191206,2700,false,
https://www.youtube.com/watch?v=EIOLE2T56Uk,Best of ATIF ASLAM Songs | Bollywood Romantic Love Songs | Audio Jukebox | Hindi Hit Songs,"Song Details :- 
00:00 Tera Hone Laga Hoon
04:54 Dil Meri Na Sune
08:49 Tu Jaane Na
14:26 Hona Tha Pyar
18:05 Tere Bin
22:36 Aa Bhi Ja Mere Mehermaan
27:11 Janam Janam
32:00 Tu Mohabbat Hai
37:21 Main Rang Sharbaton Ka
41:44 Aa Bhi Jaa Sanam
44:52 Pehli Nazar Mein
50:00 Be Intehaan
54:51 Bairiyaa
58:56 Piya O Re Piya
01:03:44 Selfish

#atifaslamsongs #atifaslam #bollywood #atifaslambestsongs #atifaslamlovesong #lovebollywood new song
bollywood song
new songs 2024
hindi bollywood songs
new hindi songs bollywood
new hindi songs
new song 2024
new hindi song
new hindi bollywood song
old bollywood songs
new bollywood movie
new movie
new bollywood video songs
new dj song
new hindi song 2024
new romantic songs
bollywood romantic songs
bollywood new video song
bollywood mashup
old vs new song
2000s hits hindi songs video, 2000s hits hindi songs mashup, 2000s hits hindi songs dance, 2000s hits hindi songs video hd, 2000s hits hindi songs playlist, 2000s hits hindi songs party, 2000s hits hindi songs remix, 2000s hits hindi songs romantic, 2000s hits hindi songs video jukebox, romantic hindi songs, 90s hits hindi songs, 90s love songs, romantic songs, bollywood romantic songs, hindi songs, hindi love songs, 90s romantic songs, 90s songs, bollywood songs",Bollywood Dhamaka,"['bollywood songs', 'romantic songs', 'hindi songs', 'romantic hindi songs', 'hindi love songs', 'bollywood romantic songs', 'alka yagnik songs', 'bollywood hit songs', 'hindi songs video', 'audio jukebox hindi songs', 'hindi romantic songs', 'old vs new song', 'latest songs 2024', 'Soni Soni', 'Naina', 'Main Rang Sharbaton Ka', 'Tera Fitoor', 'Pehli Nazar Mein', 'Tere Liye', 'Piya O Re Piya', 'bollywood new hits songs', 'bollywood new hits 2024', 'atif aslam', 'tere liye']",10,,2024-12-19T08:35:47Z,PT2H36M13S,47828,8,false,
https://www.youtube.com/watch?v=prnPXVsjBaU,CRAZY FROG Marble Music,Axel F / Beverly Hills Cop,Victor de Martrin,"['Satisfying', '3D', 'Animation', 'Marble', 'Marble Run', 'Satisfaction', 'Marble Music', 'Musical Ball', 'Victor de Martin', 'Crazy Frog', 'Axel F', 'Beverly Hills Cop', 'OST', 'Soundtrack']",1,,2024-01-29T12:40:08Z,PT8S,232538488,16812,false,
https://www.youtube.com/watch?v=YdmBeuv67e0,"Aila Santos Tagalog Love Song | Aila Santos Cover Slow Rock Love Song  | Minamahal Kita, Never Mind","Aila Santos Tagalog Love Song | Aila Santos Cover Slow Rock Love Song  | Minamahal Kita, Never Mind
https://www.youtube.com/watch?v=YdmBeuv67e0",Happy Music,[],22,,2024-12-04T22:00:20Z,PT1H24M15S,182655,17,false,
https://www.youtube.com/watch?v=ofUZS0ymz9c,Christmas Jazz Music 🎄 Cozy Christmas Coffee Shop Ambience with Jazz Relaxing Music for Good Mood,"Christmas Jazz Music 🎄 Cozy Christmas Coffee Shop Ambience with Jazz Relaxing Music for Good Mood

👉️🎼 Let's experience the great music on Spotify of Relax Jazz Cafe. Register now so you don't miss any new songs and enjoy the music to your heart's content! If you love the soft, emotional melodies of jazz piano music, follow Relax Jazz Cafe's Spotify and share your passion for music with us : 👇
https://open.spotify.com/album/0ISEaILlyvJj1VpZ2GT9QJ

🌻 Good morning friends, how is your day going?
📺 Are you looking for relaxation, positivity and energy for the new day? This will be the perfect place for you!

📌 The video begins with a warm and inviting Christmas coffee shop, where the festive spirit fills the air. At the center of the space, a red sofa set is perfectly arranged to provide a cozy spot for visitors. Beside it, a large crackling fireplace gently, radiating warmth and casting a soft glow across the room. Nearby, a beautifully decorated Christmas tree stands tall, adorned with shimmering LED lights, colorful ornaments, and a glowing star on top. Adjacent to the tree is a charming coffee bar with a few wooden stools. The bar is equipped with a modern coffee machine, neatly arranged coffee cups, and softly flickering candles. Above the bar, a string of warm LED lights hangs, adding a magical touch to the ambience.

🎄 Through the wooden fence of the coffee shop, the view opens to a serene winter night. A tranquil lake reflects the snowy landscape, as delicate snowflakes fall gently from the sky. Across the lake, a few cozy wooden cabins glow softly, their lights creating a picturesque scene. As smooth jazz melodies fill the cafe, the combination of music, warmth, and the enchanting winter setting creates a perfect holiday atmosphere.

💌 Hope you all will contribute ideas to help my channel grow more and more. That's also my motivation to make the next videos better
💕 Here are some specific ways that this music can be used:

   •   Studying: The soft piano melodies will help you focus and concentrate on your work.
   •   Working: The smooth jazz sounds will help you stay motivated and productive.
   •   Sleeping: The soft piano melodies will help you relax and fall asleep.

❤ Thanks for listening, and we hope you will enjoy this video!
Don't forget to subscribe and share our channel with your friends and loved ones.
🔔 Please Subcribe and help us reach 100,000 subcribers!
https://www.youtube.com/channel/UCZR3-lM6Z-n5_UGHlwx_Rpw

🎼 | Listen on Spotify, Apple music:
» Spotify | https://open.spotify.com/album/0ISEaILlyvJj1VpZ2GT9QJ
» iTunes I https://music.apple.com/vn/album/smooth-jazz-piano/1690915547
» Deezer I https://www.deezer.com/us/artist/5823568
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
✔ All music and video were created by Relax Jazz Cafe or used with permission.

© Original Contents by Relax Jazz Cafe

#christmasjazz #christmasambience #coffeeshopmusic",Relax Jazz Cafe,"['jazz', 'jazz music', 'christmas jazz', 'jazz relaxing music', 'relaxing jazz', 'cozy jazz', 'jazz for good mood', 'coffee shop music', 'coffee shop ambience', 'coffee shop jazz', 'jazz coffee shop music', 'cozy coffee shop', 'cozy coffee shop ambience', 'christmas coffee shop', 'christmas coffee shop ambience', 'christmas jazz music', 'jazz christmas music', 'relaxing jazz music', 'cozy jazz music', 'relaxing christmas jazz', 'cozy christmas jazz', 'christmas jazz instrumental', 'christmas ambience', 'relax jazz cafe']",22,,2024-12-21T05:38:39Z,PT11H54M58S,64311,9,false,
https://www.youtube.com/watch?v=u945_Soalxw,the song everybody knows from just the first word,,Elise Ecklund,[],10,,2024-11-01T20:23:11Z,PT21S,2788633,8139,false,
https://www.youtube.com/watch?v=UxANRMspilI,"Dax - ""Lonely Dirt Road"" (Official Music Video)","[LYRICS BELOW] ""Lonely Dirt Road"" is a personal song i wrote. Share this with everyone and anyone and let's make an impact. Somebody out there needs this. Love y'all...Thank you.

Click here to listen: 
https://dax.lnk.to/LonelyDirtRoad


Follow DAX: @thatsdax
Shot by: Logan Meis
Produced by: Lex Nour Beats

#lonelydirtroad #dax #dirtroad #driving #manhood 

Lyrics:

When I need space that’s where I go
A place to escape that nobody knows 
Where I feel free to let things go
And face this evil that burdens my soul
I bring my hatred, I pack my pain
All the emotions I cannot explain
It’s where I found God
And filled that whole
It’s he, myself and I
On that lonely dirt road


I needed somewhere to take my mistakes
I didn’t want my family to see me cry
They’ll never know I’m 
carrying all of this weight 
Dealing with the pressure 
of trying to provide
No sign of struggle can show on my face
They ask if I’m OK I just flash them a smile
Fire up that engine to take me away
I’m speeding through emotions with every mile
On that road is where I find my peace
I remember daddy told me about some times like these
On that road is where my minds at ease
I keep driving life away, rejecting change so


When I need space that’s where I go
A place to escape that nobody knows 
Where I feel free to let things go
And face this evil that burdens my soul
I bring my hatred, I pack my pain
All the emotions I cannot explain
It’s where I found God
And filled that whole
It’s he, myself and I
On that lonely dirt road


I tried my best to plant the seeds
And then I watered everything that was in my life
But as a man, the only flowers that you get
Are when you’re 6 feet under on the day you die
I think I feel the pain my father felt
It’s finally sinking in 
looking back all I see is his eyes
He said that house is not a home
Unless you build it on respect 
with some kids and a loving wife
If these walls could talk
I bet they’d say it’s all my fault
That I don’t try hard
That I ain’t man enough
That I ain’t standing up
That I just burn everything 
that my hands touch
If these walls could talk
I bet they’d say I’m to blame
That I’m the one who put myself inside of all of these chains
That my addictive personalities what ran them away
And that I hurt myself by staying quiet
And not explaining I’m broken
In places, I can’t even see
I know there’s gotta be a heaven
Because the hell that’s in me
Is taking a dangerous toll
That I’m paying with all of my soul


When I need space that’s where I go
A place to escape that nobody knows 
Where I feel free to let things go
And face this evil that burdens my soul
I bring my hatred I pack my pain
All the emotions I cannot explain
It’s where I found God
And filled that whole
It’s he, myself and I
On that lonely dirt road

__________________________________________________________________

If you made it this deep you're a real one. Thank you for continuing to allow me to use my platform to make an impact. Your support is appreciated more than you'll ever know and I will continue to prove that with my actions. I'm very excited. 2024 is going to bring our best and most impactful work. I am putting everything into creating pieces we can all be proud of. This is music for the PEOPLE, spread BY THE PEOPLE. Like, comment, share and let's continue to be the change we wish to see in the world.",Dax,"['dax', 'lonely dirt road', 'dax lonely dirt road', 'official music video', 'lonely', 'dirt road', 'lonely road', 'sad song', 'country music', 'dirt road anthem', 'on that lonely dirt road', 'hip hop', 'country rap', 'nashville', 'nashville tennessee', 'country road', 'emotional songs', 'me myself and i', '6 feet under', 'manhood', 'to be a man', 'masculinity', 'being a man', 'provider', 'what it takes to be a man', 'real man', ""men's mental health"", 'red pill', 'manosphere', 'nf', 'jelly roll', 'country songs', 'sad music', 'driving', 'drive', 'god']",10,,2024-10-11T16:01:16Z,PT4M7S,8685633,12878,true,
https://www.youtube.com/watch?v=-xjPwAvDTDQ,Spring Time Bunny Hop Song - Skye's Music Party - PAW Patrol Music Cartoons for Kids,"Easter is here! Skye, Liberty, Everest, and the rest of the Paw Patrol jump into action as the bunnies hop to it, bouncing here, there, and everywhere! Can you hop like a rabbit?

Check out our PAW Patrol Shorts channel!: https://www.youtube.com/@PAWPatrolOfficialShorts

PAW Patrol is now available in more languages! 
UK: youtube.com/@PAWPatrolUK 
SPANISH: youtube.com/@PAWPatrolEspanol 
FRENCH: youtube.com/@PAWPatrolFrancais 
ITALIAN: youtube.com/@PAWPatrolItaliano 
PORTUGUESE: youtube.com/@PAWPatrolPortugues 
POLISH: youtube.com/@PAWPatrolPolski 
DUTCH: youtube.com/@PAWPatrolNederlands 
BULGARIAN: youtube.com/@PAWPatrolBulgaria 
CZECH: youtube.com/@PAWPatrolCzech 
GERMAN: youtube.com/@PAWPatrolDeutschland 
HUNGARIAN: youtube.com/@PAWPatrolHungary 
SWEDISH: https://www.youtube.com/@PAWPatrolSvenska 
DANISH: https://www.youtube.com/@PAWPatrolDansk 
MANDARIN: youtube.com/@PAWPatrolMandarin

When trouble strikes in Adventure Bay, PAW Patrol is there to save the day! Why? Because no job is too big, no pup is too small! Watch as PAW Patrol works together to keep Adventure Bay safe – whether it’s a cat in a tree, a chicken running free, or a train off the tracks, they always find a way to help those in need! Don’t miss all the fun with PAW Patrol Official & Friends! 

Check out full episodes of PAW Patrol on Nickelodeon! 
For more information on PAW Patrol, visit: http://www.pawpatrol.com 

Keep up with the latest PAW news! 

FACEBOOK: http://www.facebook.com/PAWpatrol 
INSTAGRAM: http://www.instagram.com/PAWpatrol 
TWITTER: http://www.twitter.com/PAWpatrol 

#PAWPatrol #CartoonsForKids #RescueEpisode",PAW Patrol Official & Friends,"['Skye', 'Paw Patrol', 'paw patrol full episode', 'paw patrol compilation', 'youtube kids', 'cartoons for kids', 'cartoons', 'music videos for kids', 'skye music party', 'skye dance party', 'songs for kids', 'music for kids', 'paw patrol song', 'paw patrol music', 'paw patrol theme song', 'skye song', 'music video', 'paw patrol music video', 'paw patrol liberty', 'paw patrol easter']",24,,2024-12-20T13:00:01Z,PT2M10S,62510,0,false,
https://www.youtube.com/watch?v=5Eqb_-j3FDA,Coke Studio | Season 14 | Pasoori | Ali Sethi x Shae Gill,"Let’s transcend boundaries and bridge distances through compassion, love and identity.
#Pasoori #RealMagic #CokeStudioSeason14 #SoundOfTheNation

Listen on Spotify: https://spoti.fi/3HxDfgw


Coke Studio 14
Curated & Produced by Xulfi

Song Narrative: Ali Sethi
Written by Ali Sethi & Fazal Abbas

Composed by Ali Sethi & Xulfi
Music Arranged by Abdullah Siddiqui & Sherry Khattak
Music Produced by Abdullah Siddiqui & Xulfi

Mixed by Xulfi


ARTIST

Ali Sethi - Vocals
Shae Gill - Vocals
Kami Paul - Electronic Drums
Haider Ali - Synths & Backing Vocals 
Melvin Arthur - Synth Bass
Syed Awais Kazmi - Acoustic Guitar
Payam Mashrequi - Synths
Arsalan Hassan - Mallet Station & Backing Vocals
Haider Ali - Baglama / Mendolin 
Haroon Daniel - Octapad

KEY DANCE PERFORMANCE

Sheema Kermani - Classical Dancer 

Produced By GIRAFFE PAKISTAN

Executive Producer: Muhammad Ibrahim
Creative & Project Head: Wajeeha Badar
Creative Manager: Sherry Khattak
Creative Manager: Zahra Aamer
Operations Manager: Saad Mansoor
Creative Associate: Sarah Aminuddin
Creative Associate: Seemab Saqib
Sound Squad Coordinator: Shahrukh Khattak
On-Ground Coordinator: Abdullah Khan

SOUND SQUAD

Chief Sound Engineer: Ishaq Nazir
Audio Electrical Engineer: Muhammad Saifullah
Senior Audio Engineer: Sherry Khattak
Senior Recording Engineer: Turaab Khan
Audio Networking Engineer: Omair Farooq
Audio Engineer: Payam Mashrequi
Audio Engineer: Zyad Ahmed Tariq
Audio Engineer: Malik Arslan
Audio Engineer: Asad Khan (Psydfx)
Monitoring Assistant: Yashwa Ayub
Senior Monitoring Engineer: Haider Ali
Senior Monitoring Engineer: Roger John
Senior Monitoring Engineer: Saqlain Majeed
Audio Assistant: David Joseph

TALENT

Dancers
Lewa Dancers: Noshad & Abdullah
Dancers: Ali Sheikh & Zain Asmer
Jhumar Dancers: Muhammad Adeel Korai, Muhammad Dilshad Korai, Shahaid Hussein, Yaqoob Khan & Gull Hasan

Portrait Faces
Haadi Alvi, Britney Lucas, Haiqa Siddiqui, Warsha Salahuddin, Bisma Gulshan, Tuba Gulshan, Sadaf Shoukat, Faaiz Alavi, Inaam Hamni, Nahela Gulshan, Ilsa Syed

TALENT MANAGEMENT

Adil Naeem
Shahdad Karim
Ahsan Aziz
Jahanzeb Kalmati
Sheraz Farooqui
Faisal Rafiq

THINK TANK

Zulfiqar Jabbar Khan (Xulfi)
Murtaza Niaz
Abdullah Siddiqui
Natasha Noorani
Adnan Dhool
Sherry Khattak

LINE PRODUCTION
Qamber Ali (Celcius)
Mir Mehmood Ahmed Halepota (Celcius)


VIDEO PRODUCTION

Director: Kamal Khan
Producer: Shahrukh Kazim (Fepo)
Video Production Company: Gali Films
Project Manager: Zara Chohan
Cinematographer: Ahsan Raza
Assistant Directors: Komal Ahmad ,Fariha Afzal & Maham Bano 
2nd Assistant Director:  Hadi Ahmad
Production Designer & Art Director: Hashim Ali
Set Designer: Mahina Reki
Art Assistants: Lujane Pagganwala & Sumaiya Saiyed
Set Team: Zeeshan Ali


WARDROBE & STYLING

Fatima Butt


HAIR & MAKE-UP

Ali Sethi – Shamal Qureshi
Shae Gill, Portrait Faces, Dancers & Performers - Saima Rashid Bargrfrede
Musicians – Toni&Guy 
Hair & Make-up Assistants: Ahmad & Shamroz

Gaffer: Muhammad Aamir
Focus Pullers: Waqas Younus and Kamran Rabbani
Camera & Lights: Studio 146 & Azad Films
Ronin Operator: Islam Uddin
Ronin Assistant: Furqan Ahmed
DIT : Sohail Khan
DIT Assistant: Mirza Safeer
Smart Video Assist:  Sharp Image
Team SVA:  Rizwan Saleem, Daniyal Khan & Danish Hashmi


CAMERA TEAM

Muhammad Waqas (A/C)
Muhammad Irfan (A/C)
Fahad Yaseen (A/C)
Fahad Ullah Khan (A/C)
Haji Fakhruddin (A/C)
Muhammad Zubair (A/C)
Muhammad Akber Qureshi
Bilal & Atif

Jib Operator: Amjid Tanoli
Jib Assistance : Shoaib & Abdullah


LIGHTS & GRIPS

Lights Rental: Key Lights
Senior Technician: Mohammad Imran
Light Incharge: Ayaz Hussain
Light Staff: Altaf,Musharraf, Mustafa,Saif, Azeem Ali,Usman, Owais,Sultan


LIGHT OPERATIONS

Company: Shadab Lighting and Sound

Light Operations: Syed Umair Ahmed (Bobby) & Syed Waqas Ahmed
Company: Shadab Sound & Lights

LIGHT TECHNICIANS

Waqar
Owais
Salman
Asif
Nabeel
Dilshad

UPM: Ubaid Siddiqui
Production Assistants: Ghaffar Dada, Awais Rasool
Floor Tech: Khayyam Baig


TRANSPORT

Al Alam Rentals
Bukhari Travels

CATERING

Salman Catering
Ronaq
Helping Hands Services


POST

Editing: Abubakar Saddique (Studio Rokhan)
Post supervisor: Sohail Khan

Colorist: The Post Brothers : Ercan Küçük

Photography: Nadir Firoz Khan


BTS (O DIMENSION)

Producer(BTS): Moiz Qazi
Associate Producer (BTS): Amna Maqbool
Videographers: Faiz Qazi; Moiz Qazi
Editors: Meer Farhad Jamali; Moiz Qazi

BTS Photography: Sharjeel

Song Translation :  Ali Sethi 
Sub -Title Manager : Ahmed Saeed

Live Vocal Microphone Systems - Sennheiser Digital 6000 Wireless
Sennheiser G4",Coke Studio Pakistan,"['coke studio', 'cocacola pakistan', 'coke studio pakistan', 'SoundOfTheNation', 'Xulfi', 'FusionMusic', 'Coke Studio Season 14', 'Season 14', 'Real Magic', 'Music', 'Coke Studio 14', 'Ali Sethi', 'Shaegill', 'Pasoori', 'Shae gill']",10,,2022-02-07T12:00:05Z,PT4M37S,808736912,193176,true,
https://www.youtube.com/watch?v=mkOknHrHegQ,"APT Bruno Mars, Rosé - MUSIC VIDEO #brunomars #rosé #trend #viral",,NathanLust,[],24,,2024-10-22T11:57:42Z,PT22S,9600119,764,false,
https://www.youtube.com/watch?v=BASOHzSFAac,KSI - Thick Of It (Music Video),,KSI,[],10,,2024-10-16T15:54:05Z,PT14S,733205,5567,false,
